datetime,index,filename,mean_intensity,solidity,intensity_variance,intense_convection_ratio,convection_stratiform_ratio,area,convection_area,max_intensity,minor_axis_length,intense_area,eccentricity,convex_area,intense_stratiform_ratio,major_axis_length,label,minor_major_ratio,xmax,xmin,ymax,ymin,label1,label_name
2009-06-29 12:00:00,3388,extracted/synoptic_files/synoptic_BREF_090629_1200_000.png,25.1815951191,0.2975048994,26.5016843383,0.0082796688,0.0240284716,180952,4348,50,652.7096449824,36,0.8151533367,608232,0.0001989478,1126.8278271234,3,0.579245231,3458,2879,698,260,0,Synoptic
2007-08-06 07:55:00,3318,extracted/synoptic_files/synoptic_BREF_070806_0755_000.png,25.5932307127,0.3135838012,28.9048940427,0.03187251,0.0230437311,130708,3012,55,522.6592338669,96,0.8064705583,416820,0.0007344615,883.9539925499,3,0.5912742499,1458,999,481,163,0,Synoptic
2012-08-11 21:30:00,3461,extracted/synoptic_files/synoptic_BREF_120811_2130_000.png,26.1289340577,0.343188704,32.3113546525,0.0204587725,0.0377716373,170816,6452,55,474.9544066725,132,0.8634234533,497732,0.0007727613,941.473453982,3,0.5044798711,1801,1367,551,110,0,Synoptic
2008-09-01 13:30:00,3342,extracted/synoptic_files/synoptic_BREF_080901_1330_000.png,23.8531824548,0.1775042619,24.0638584498,0.099009901,0.01796314,179924,3232,55,727.4755101865,320,0.9108288142,1013632,0.0017785287,1762.3623895146,3,0.4127842914,1616,798,626,108,0,Synoptic
2008-08-08 21:25:00,3335,extracted/synoptic_files/synoptic_BREF_080808_2125_000.png,27.4686967845,0.1634674821,58.795849719,0.1969662147,0.1089602324,159728,17404,60,671.2116387534,3428,0.8710011855,977124,0.0214614845,1366.248152057,3,0.4912809124,3391,2603,775,265,0,Synoptic
2006-09-10 23:50:00,3292,extracted/synoptic_files/synoptic_BREF_060910_2350_000.png,24.0511199852,0.4057406513,21.7756905051,0.0151133501,0.0104990347,151252,1588,50,295.4899325262,24,0.9627167838,372780,0.0001586756,1092.3383621084,3,0.2705113569,2272,1712,681,461,0,Synoptic
2006-09-12 00:00:00,3294,extracted/synoptic_files/synoptic_BREF_060912_0000_000.png,25.6092479418,0.3842973602,25.8189023032,0.0136518771,0.0147987272,158392,2344,50,389.8347150981,32,0.8434103858,412160,0.0002020304,725.5845368289,3,0.5372698773,2561,2000,646,354,0,Synoptic
2006-08-19 04:30:00,3269,extracted/synoptic_files/synoptic_BREF_060819_0430_000.png,30.1425558836,0.4187536648,60.2335791275,0.1343712812,0.1701223113,237100,40336,60,499.0766603353,5420,0.9027007418,566204,0.0228595529,1159.9179034514,3,0.4302689517,1806,1229,1039,668,0,Synoptic
2010-08-22 16:30:00,3434,extracted/synoptic_files/synoptic_BREF_100822_1630_000.png,28.1576048396,0.417684401,45.5623185621,0.046107656,0.0870644908,214232,18652,55,526.6382472789,860,0.7250524699,512904,0.0040143396,764.6916196597,3,0.6886936299,3246,2744,752,399,0,Synoptic
2006-08-29 01:45:00,3271,extracted/synoptic_files/synoptic_BREF_060829_0145_000.png,25.840300531,0.3289580456,41.2679657441,0.0437760572,0.0632320265,212424,13432,55,448.1717307734,588,0.937777555,645748,0.0027680488,1290.6811348405,3,0.3472366014,2898,2134,734,439,0,Synoptic
2008-09-07 02:05:00,3344,extracted/synoptic_files/synoptic_BREF_080907_0205_000.png,29.9184076033,0.5611814346,40.2336367721,0.0057601317,0.1245276735,312284,38888,55,387.472577849,224,0.9586139054,556476,0.0007172958,1360.9411079946,3,0.2847092909,3478,2884,730,293,0,Synoptic
2013-06-09 11:55:00,3470,extracted/synoptic_files/synoptic_BREF_130609_1155_000.png,23.443270371,0.3330089556,16.8713370601,0,0,188896,944,45,377.670262944,0,0.9604406699,567240,0,1356.161698731,3,0.2784846846,2239,1579,558,168,0,Synoptic
2013-08-18 16:15:00,3473,extracted/synoptic_files/synoptic_BREF_130818_1615_000.png,23.83568473,0.1729820628,19.6237308375,0,0,80236,512,45,463.9443114807,0,0.8716803996,463840,0,946.6806683733,3,0.4900747707,3167,2628,876,584,0,Synoptic
2006-06-03 14:55:00,3250,extracted/synoptic_files/synoptic_BREF_060603_1455_000.png,24.5871148337,0.4708517178,20.7804957259,0.016689847,0.0078618759,365816,2876,50,454.2430000617,48,0.9565776152,776924,0.0001312135,1558.4140946068,3,0.2914777283,3439,2589,650,304,0,Synoptic
2010-07-14 11:40:00,3430,extracted/synoptic_files/synoptic_BREF_100714_1140_001.png,26.2219170558,0.4056734112,31.2492971763,0.0807754443,0.0340016479,72820,2476,55,220.5352300932,200,0.9434448836,179504,0.0027464982,665.2056243273,3,0.3315294129,3040,2684,783,551,0,Synoptic
2010-06-14 19:35:00,3426,extracted/synoptic_files/synoptic_BREF_100614_1935_001.png,23.1301527233,0.2493344566,16.0232008281,0.08,0.003378835,29596,100,50,121.5024018418,8,0.981335028,118700,0.0002703068,631.8183468754,3,0.1923059095,3300,2880,498,402,0,Synoptic
2013-06-06 22:15:00,3469,extracted/synoptic_files/synoptic_BREF_130606_2215_000.png,25.672618562,0.3821203025,29.9785916245,0.026384083,0.026946701,343196,9248,55,713.7335913128,244,0.8123130071,898136,0.000710964,1223.7774467347,3,0.5832217232,3250,2508,924,395,0,Synoptic
2011-06-15 14:45:00,3440,extracted/synoptic_files/synoptic_BREF_110615_1445_001.png,29.3460002507,0.432875969,57.3819582235,0.1125334575,0.1538833474,223364,34372,65,449.5804848914,3868,0.9494915625,516000,0.0173170251,1432.7314848754,3,0.3137925631,2477,1926,910,415,0,Synoptic
2011-06-04 15:20:00,3438,extracted/synoptic_files/synoptic_BREF_110604_1520_000.png,26.3574188159,0.3868057126,28.1344424552,0.0009250694,0.0225749191,191540,4324,50,446.4481323845,4,0.8515462162,495184,2.08833663987E-05,851.545966927,3,0.5242795453,590,177,1118,625,0,Synoptic
2008-08-21 10:40:00,3337,extracted/synoptic_files/synoptic_BREF_080821_1040_000.png,24.3058581312,0.4774647082,21.8225169739,0.0015576324,0.0153695147,167084,2568,50,422.1709697079,4,0.7816008351,349940,2.39400541045E-05,676.7958320809,3,0.6237789148,2249,1868,907,597,0,Synoptic
2013-06-01 00:20:00,3464,extracted/synoptic_files/synoptic_BREF_130601_0020_000.png,23.7626615438,0.2978336064,16.2082530629,0,0,45808,56,45,182.0923392407,0,0.9704422986,153804,0,754.5264799113,3,0.2413332654,1249,896,457,253,0,Synoptic
2009-07-31 07:55:00,3390,extracted/synoptic_files/synoptic_BREF_090731_0755_000.png,24.7801705981,0.1402700227,30.8949669465,0.0046082949,0.0342775906,75968,2604,50,244.0150715577,12,0.9895609735,541584,0.0001579612,1693.1990866621,3,0.1441148141,1602,643,340,81,0,Synoptic
2006-09-10 21:50:00,3291,extracted/synoptic_files/synoptic_BREF_060910_2150_000.png,24.8244049515,0.3606643999,19.7506811251,0,0,188388,760,45,305.9433995639,0,0.9647533233,522336,0,1162.5937521728,3,0.2631558952,2349,1619,675,426,0,Synoptic
2006-09-14 10:40:00,3301,extracted/synoptic_files/synoptic_BREF_060914_1040_000.png,26.3106355971,0.3767249624,33.0753554971,0.0209255533,0.0375525131,264696,9940,50,561.4945686994,208,0.904018048,702624,0.0007858071,1313.4551275775,3,0.4274942911,3155,2577,1206,583,0,Synoptic
2008-08-21 15:55:00,3338,extracted/synoptic_files/synoptic_BREF_080821_1555_000.png,24.6571809963,0.4167551712,21.4633864832,0,0,131848,1408,45,380.4146688658,0,0.8542005996,316368,0,731.6460420172,3,0.5199435889,2230,1879,837,499,0,Synoptic
2012-06-01 05:20:00,3450,extracted/synoptic_files/synoptic_BREF_120601_0520_000.png,22.5368676498,0.3039835061,12.8008155011,0.0163934426,0.0037956568,64284,244,50,333.874810201,4,0.6434020652,211472,6.22238815257E-05,436.1363936372,3,0.7655284335,441,136,438,202,0,Synoptic
2008-09-27 16:10:00,3356,extracted/synoptic_files/synoptic_BREF_080927_1610_001.png,22.8843042071,0.4200866684,10.2184106,0,0,19776,28,40,126.7675011393,0,0.9160247259,47076,0,316.032436884,3,0.4011218038,2986,2903,1113,913,0,Synoptic
2009-06-05 17:25:00,3359,extracted/synoptic_files/synoptic_BREF_090605_1725_000.png,23.8665336033,0.5820711996,14.1984340439,0,0,274556,188,40,311.8252982699,0,0.9717562856,471688,0,1321.3681187551,3,0.2359866973,3252,2590,900,599,0,Synoptic
2009-06-28 14:00:00,3385,extracted/synoptic_files/synoptic_BREF_090628_1400_001.png,24.9222355153,0.1646360337,33.9112317825,0.005988024,0.0428131943,46808,2004,50,348.7696541518,12,0.9146395803,284312,0.0002563664,862.7141147831,3,0.4042702538,3314,3070,727,349,0,Synoptic
2009-06-14 19:55:00,3367,extracted/synoptic_files/synoptic_BREF_090614_1955_000.png,24.1698204755,0.5473086013,25.5626214622,0.0365853659,0.0198932557,82440,1640,55,280.3426023278,60,0.831937793,150628,0.000727802,505.2411420073,3,0.5548689111,3376,3053,584,391,0,Synoptic
2006-09-22 21:35:00,3307,extracted/synoptic_files/synoptic_BREF_060922_2135_000.png,23.0603201547,0.2497953831,14.7945771393,0,0,202652,268,40,614.6985586962,0,0.9019538704,811272,0,1423.4656052157,3,0.431832393,1787,1073,597,186,0,Synoptic
2012-06-02 05:25:00,3452,extracted/synoptic_files/synoptic_BREF_120602_0525_000.png,25.3136283186,0.3184821086,30.6910178088,0.0233160622,0.0273274336,56500,1544,50,221.7673836094,36,0.9250412055,177404,0.0006371681,583.8030520445,3,0.3798667767,462,262,568,215,0,Synoptic
2010-06-03 19:15:00,3412,extracted/synoptic_files/synoptic_BREF_100603_1915_000.png,26.5087112738,0.4184799569,30.2385350553,0.0256024096,0.0225069487,118008,2656,60,367.7267182229,68,0.7729015551,281992,0.0005762321,579.5298300489,3,0.6345259539,1711,1333,408,148,0,Synoptic
2009-06-21 06:00:00,3378,extracted/synoptic_files/synoptic_BREF_090621_0600_000.png,24.0018606326,0.2650408832,20.8061306236,0,0,66644,492,45,284.7770054548,0,0.8876769763,251448,0,618.4529800528,3,0.4604667042,3150,2683,709,516,0,Synoptic
2010-06-01 21:30:00,3408,extracted/synoptic_files/synoptic_BREF_100601_2130_000.png,23.273027285,0.5449611407,13.7289212439,0,0,67876,36,40,317.6353944132,0,0.4498954579,124552,0,355.6623798795,3,0.8930812264,3427,3226,505,304,0,Synoptic
2008-08-21 06:10:00,3336,extracted/synoptic_files/synoptic_BREF_080821_0610_000.png,24.6460333353,0.3481514897,23.2447529504,0.0021186441,0.0138995229,135832,1888,60,503.3002629038,4,0.5752852719,390152,2.94481418223E-05,615.3169663119,3,0.8179528446,2228,1852,980,657,0,Synoptic
2009-06-20 20:45:00,3375,extracted/synoptic_files/synoptic_BREF_090620_2045_000.png,25.765849661,0.2759606094,32.3308549121,0.0058823529,0.0379944871,53692,2040,50,301.1191080945,12,0.8066048586,194564,0.000223497,509.4293338383,3,0.5910910269,3420,3157,521,276,0,Synoptic
2011-08-16 05:10:00,3449,extracted/synoptic_files/synoptic_BREF_110816_0510_000.png,25.1707669331,0.4109545617,23.5897682635,0.0023781213,0.0138024979,243724,3364,50,356.1519933758,8,0.9767041091,593068,0.000032824,1659.6820044269,3,0.2145905013,3460,2732,680,284,0,Synoptic
2010-06-03 18:35:00,3411,extracted/synoptic_files/synoptic_BREF_100603_1835_001.png,21.9278606965,0.500570717,9.1357577783,0,0,57888,8,40,248.1107876516,0,0.822647816,115644,0,436.3912129666,3,0.5685512913,389,140,775,587,0,Synoptic
2008-08-14 06:00:00,347,extracted/clutter_files/clutter_BREF_080814_0600_001.png,20.6970164609,0.1875687463,2.9992503578,0,0,38880,0,25,270.6256881654,0,0.9310866893,207284,0,741.8508104396,4,0.3647979949,1806,1596,1579,1222,0,Clutter
2007-09-20 01:50:00,316,extracted/clutter_files/clutter_BREF_070920_0150_009.png,21.4701257862,0.4796380091,10.5352710534,0,0,2544,24,45,73.6378082866,0,0.4822675813,5304,0,84.0591257496,4,0.8760239609,1941,1899,1300,1257,0,Clutter
2007-09-28 01:10:00,322,extracted/clutter_files/clutter_BREF_070928_0110_004.png,24.1996233522,0.9071753986,3.6437663365,0,0,6372,0,30,80.9431123295,0,0.6313879251,7024,0,104.3798092369,4,0.7754671418,2236,2183,843,800,0,Clutter
2012-09-01 06:10:00,391,extracted/clutter_files/clutter_BREF_120901_0610_002.png,20.5071315372,0.4257759784,2.3577145928,0,0,2524,0,30,54.6010542206,0,0.8079812273,5928,0,92.6685195333,4,0.5892082284,2456,2408,597,556,0,Clutter
2006-08-15 03:30:00,139,extracted/clutter_files/clutter_BREF_060815_0330_004.png,20.9124087591,0.4257302672,3.7295540519,0,0,2740,0,25,74.7222319839,0,0.5756664625,6436,0,91.3827054221,4,0.8176846115,2205,2159,1263,1220,0,Clutter
2010-08-07 03:05:00,365,extracted/clutter_files/clutter_BREF_100807_0305_000.png,20.7178783722,0.3820754717,3.211216715,0,0,8748,0,30,99.0969117263,0,0.8671379626,22896,0,198.9626064877,4,0.4980680213,1682,1576,1075,1007,0,Clutter
2009-08-29 03:15:00,356,extracted/clutter_files/clutter_BREF_090829_0315_001.png,22.2613636364,0.1245576787,28.9203254132,0.0789473684,0.0431818182,3520,152,50,162.1581487651,12,0.5581203921,28260,0.0034090909,195.4277770143,4,0.8297599821,2375,2237,1266,1185,0,Clutter
2007-08-30 03:15:00,291,extracted/clutter_files/clutter_BREF_070830_0315_008.png,28.1776849349,0.4286767804,33.7337266631,0,0,16276,844,45,164.3655228306,0,0.6300799388,37968,0,211.6665991633,4,0.7765302768,1676,1565,1088,972,0,Clutter
2007-09-28 01:10:00,339,extracted/clutter_files/clutter_BREF_070928_0110_021.png,22.5815602837,0.4058721934,10.4277450832,0,0,2820,0,35,63.9775495776,0,0.7080553666,6948,0,90.5996211713,4,0.7061569215,1959,1902,1298,1256,0,Clutter
2007-08-29 08:25:00,278,extracted/clutter_files/clutter_BREF_070829_0825_001.png,21.4640410959,0.5750861645,6.0329535326,0,0,4672,0,30,71.5842762547,0,0.7702871456,8124,0,112.2543375479,4,0.6376971957,2053,1992,532,489,0,Clutter
2007-08-30 03:15:00,284,extracted/clutter_files/clutter_BREF_070830_0315_001.png,20.7913669065,0.6354285714,3.3305729517,0,0,4448,0,25,81.1667626251,0,0.569613011,7000,0,98.7534694439,4,0.8219130232,2349,2294,672,630,0,Clutter
2007-09-20 01:50:00,314,extracted/clutter_files/clutter_BREF_070920_0150_007.png,22.5166002656,0.7411417323,6.2497244312,0,0,3012,0,25,59.4622051386,0,0.6012238284,4064,0,74.4132698876,4,0.7990806644,2323,2287,1270,1233,0,Clutter
2006-09-01 01:40:00,225,extracted/clutter_files/clutter_BREF_060901_0140_007.png,24.1605068638,0.7635557347,17.5370675361,0,0,15152,24,40,129.1282818073,0,0.59127422,19844,0,160.1153036134,4,0.8064705802,2225,2143,1102,1025,0,Clutter
2007-09-16 05:45:00,301,extracted/clutter_files/clutter_BREF_070916_0545_003.png,22.5270562771,0.3093404754,9.7395276981,0,0,7392,0,30,89.2804874884,0,0.9443805815,23896,0,271.4892848061,4,0.3288545533,2367,2288,1276,1167,0,Clutter
2007-08-13 02:35:00,232,extracted/clutter_files/clutter_BREF_070813_0235_002.png,20.4356636272,0.49055666,2.3431252688,0,0,3948,0,35,71.3318799523,0,0.7659932108,8048,0,110.9621661717,4,0.6428486611,1918,1862,1165,1119,0,Clutter
2006-08-25 08:40:00,174,extracted/clutter_files/clutter_BREF_060825_0840_000.png,21.136641408,0.1945038749,4.3912533495,0,0,16364,0,25,124.5599638101,0,0.9302080324,84132,0,339.3701909671,4,0.3670327186,1639,1426,313,189,0,Clutter
2007-08-29 08:25:00,281,extracted/clutter_files/clutter_BREF_070829_0825_004.png,20.3408179631,0.3987847777,1.5879329316,0,0,4988,0,25,84.2822712929,0,0.7984289727,12508,0,139.9830754968,4,0.6020890096,1797,1727,679,624,0,Clutter
2013-09-12 06:15:00,401,extracted/clutter_files/clutter_BREF_130912_0615_003.png,20.3732183046,0.3469998698,2.2894402802,0,0,10664,8,40,190.324142641,0,0.4932841118,30732,0,218.7965143461,4,0.8698682573,1963,1848,668,580,0,Clutter
2007-09-28 01:10:00,319,extracted/clutter_files/clutter_BREF_070928_0110_001.png,20.1918859649,0.4815205913,1.0870832852,0,0,3648,0,30,74.8195772298,0,0.7532768309,7576,0,113.7588087422,4,0.6577035929,2057,2001,529,483,0,Clutter
2008-08-13 04:00:00,344,extracted/clutter_files/clutter_BREF_080813_0400_003.png,21.8555835432,0.6275026344,6.5064318803,0,0,4764,0,30,63.4568729703,0,0.8271254545,7592,0,112.9091030818,4,0.5620173329,1572,1509,1234,1189,0,Clutter
2006-08-29 06:20:00,196,extracted/clutter_files/clutter_BREF_060829_0620_001.png,21.2771285476,0.4407652686,5.839727314,0,0,2396,0,35,49.6612712841,0,0.8956453299,5436,0,111.6563290768,4,0.4447689772,2193,2132,572,541,0,Clutter
2007-08-30 03:15:00,287,extracted/clutter_files/clutter_BREF_070830_0315_004.png,22.4489795918,0.7845705968,6.5256900534,0,0,8624,0,30,99.6900344954,0,0.5384653162,10992,0,118.3057136638,4,0.8426476745,2093,2028,824,767,0,Clutter
2007-08-16 02:15:00,243,extracted/clutter_files/clutter_BREF_070816_0215_003.png,23.9814362482,0.3376773342,4.0553466426,0,0,8188,0,25,147.6628546169,0,0.4235500657,24248,0,163.0061875394,4,0.9058726963,1508,1422,1215,1105,0,Clutter
2007-08-26 02:45:00,275,extracted/clutter_files/clutter_BREF_070826_0245_009.png,20.2895752896,0.3201483313,1.3640225995,0,0,2072,0,25,73.4391755733,0,0.7486802805,6472,0,110.7794751808,4,0.6629312465,2129,2075,1282,1240,0,Clutter
2007-09-20 01:50:00,307,extracted/clutter_files/clutter_BREF_070920_0150_000.png,22.2321428571,0.3432125869,6.178252551,0,0,15008,0,25,156.7038978441,0,0.8332992822,43728,0,283.4616952737,4,0.5528221289,2383,2232,699,586,0,Clutter
2006-08-29 06:20:00,199,extracted/clutter_files/clutter_BREF_060829_0620_004.png,21.807738815,0.5433639947,6.4962883574,0,0,3308,0,30,65.1195992052,0,0.6792528694,6088,0,88.7303673303,4,0.7339043122,1787,1743,670,624,0,Clutter
2007-08-16 02:15:00,241,extracted/clutter_files/clutter_BREF_070816_0215_001.png,24.2342683851,0.4000606612,34.6676353821,0.22,0.0379075057,5276,200,60,96.4320621675,44,0.7214986226,13188,0.0083396513,139.2689946676,4,0.6924158704,2181,2101,745,689,0,Clutter
2006-08-15 03:30:00,136,extracted/clutter_files/clutter_BREF_060815_0330_001.png,21.3622974963,0.6167120799,5.4710969306,0,0,2716,0,30,57.0744881234,0,0.6981422031,4404,0,79.7175234971,4,0.7159591219,1934,1893,897,862,0,Clutter
2007-08-26 02:45:00,271,extracted/clutter_files/clutter_BREF_070826_0245_005.png,22.2477409639,0.6956521739,7.9935942944,0,0,5312,0,35,82.8864839268,0,0.6040521205,7636,0,104.0052993941,4,0.7969448135,2125,2067,1008,962,0,Clutter
2007-09-28 01:10:00,321,extracted/clutter_files/clutter_BREF_070928_0110_003.png,20.1651651652,0.7145922747,0.8485963441,0,0,3996,0,30,70.5189954865,0,0.6451985659,5592,0,92.3005465992,4,0.7640149282,2434,2387,773,735,0,Clutter
2011-08-25 10:40:00,372,extracted/clutter_files/clutter_BREF_110825_1040_000.png,23.1091043126,0.3976839636,11.5369351727,0.25,0.0029487652,21704,64,55,141.2884259561,16,0.9015990593,54576,0.0007371913,326.6235425539,4,0.4325726947,1739,1622,1605,1437,0,Clutter
2007-09-20 01:50:00,313,extracted/clutter_files/clutter_BREF_070920_0150_006.png,21.1248593926,0.5644444444,5.4838477024,0,0,3556,0,30,75.4363297743,0,0.600932522,6300,0,94.3780214743,4,0.7992997585,1733,1681,1261,1219,0,Clutter
2013-09-12 06:15:00,400,extracted/clutter_files/clutter_BREF_130912_0615_002.png,20.0798722045,0.2098558498,0.5527258623,0,0,2504,0,30,90.2488417747,0,0.7578269944,11932,0,138.3218237207,4,0.6524555515,1777,1700,561,496,0,Clutter
2012-09-06 05:10:00,393,extracted/clutter_files/clutter_BREF_120906_0510_001.png,20.3148688047,0.4247152055,1.4752016592,0,0,6860,0,25,79.8832723592,0,0.8915681308,16152,0,176.3869216133,4,0.4528865952,2408,2306,496,440,0,Clutter
2006-08-21 02:45:00,156,extracted/clutter_files/clutter_BREF_060821_0245_004.png,22.4454148472,0.6414565826,11.8365401117,0,0,4580,0,35,78.1293224767,0,0.5867770387,7140,0,96.4859065356,4,0.8097485455,1829,1776,965,917,0,Clutter
2006-08-29 01:45:00,193,extracted/clutter_files/clutter_BREF_060829_0145_006.png,20.3463587922,0.3298183948,1.611829548,0,0,2252,0,25,72.2977777859,0,0.6900292648,6828,0,99.8889595282,4,0.7237814682,2331,2280,1278,1228,0,Clutter
2007-08-13 02:35:00,239,extracted/clutter_files/clutter_BREF_070813_0235_009.png,21.8195266272,0.5903930131,8.5236423795,0,0,5408,4,40,82.6898736879,0,0.6907929842,9160,0,114.3621839284,4,0.7230525935,1726,1656,1431,1380,0,Clutter
2007-08-29 08:25:00,279,extracted/clutter_files/clutter_BREF_070829_0825_002.png,21.1105722599,0.6240920097,4.3194905552,0,0,4124,0,25,68.6514997062,0,0.7222988936,6608,0,99.2674721297,4,0.6915810208,1769,1717,546,504,0,Clutter
2006-08-29 01:45:00,190,extracted/clutter_files/clutter_BREF_060829_0145_003.png,21.8321299639,0.652532391,8.0602673044,0,0,2216,0,35,48.2129400194,0,0.7204997164,3396,0,69.525670582,4,0.6934552319,1937,1895,895,866,0,Clutter
2012-08-20 07:00:00,388,extracted/clutter_files/clutter_BREF_120820_0700_000.png,20.8733766234,0.1754785779,4.6430574296,0,0,6160,0,35,120.6909875853,0,0.86456639,35104,0,240.1721732394,4,0.5025186139,1761,1639,1451,1357,0,Clutter
2006-08-29 06:20:00,204,extracted/clutter_files/clutter_BREF_060829_0620_009.png,20.6079065142,0.5563701757,8.4755516094,0.2285714286,0.0087021382,16088,140,55,131.7217261012,32,0.7358232821,28916,0.0019890602,194.5169218717,4,0.6771736095,2205,2105,940,848,0,Clutter
2006-08-31 08:15:00,216,extracted/clutter_files/clutter_BREF_060831_0815_003.png,22.3284960422,0.5817344589,6.3525125138,0,0,3032,0,30,64.2913032593,0,0.4170292924,5212,0,70.7358291863,4,0.9088930461,2281,2244,1121,1079,0,Clutter
2006-09-01 01:40:00,223,extracted/clutter_files/clutter_BREF_060901_0140_005.png,21.9925925926,0.6770310933,5.9925377229,0,0,2700,0,25,55.6432217191,0,0.6622987016,3988,0,74.2662284984,4,0.7492399014,1990,1952,1028,996,0,Clutter
2007-08-16 02:15:00,245,extracted/clutter_files/clutter_BREF_070816_0215_005.png,22.4714611872,0.7098865478,10.0733864494,0,0,3504,4,40,57.0463708756,0,0.7951299051,4936,0,94.0677585562,4,0.6064391429,1694,1649,1317,1280,0,Clutter
2006-08-24 05:25:00,168,extracted/clutter_files/clutter_BREF_060824_0525_005.png,20.6204173717,0.1765145104,2.9709762499,0,0,14184,0,35,243.9683809574,0,0.5736966117,80356,0,297.8610025769,4,0.8190678835,2205,2022,1219,1088,0,Clutter
2008-08-14 06:00:00,346,extracted/clutter_files/clutter_BREF_080814_0600_000.png,20.3382084095,0.6803482587,1.5766571193,0,0,2188,0,25,55.240966813,0,0.5728498978,3216,0,67.3949529305,4,0.8196602922,2316,2279,1023,995,0,Clutter
2007-08-26 02:45:00,272,extracted/clutter_files/clutter_BREF_070826_0245_006.png,24.9509403107,0.8006546645,14.6337337847,0,0,9784,0,35,100.1387906262,0,0.6474571541,12220,0,131.3981724353,4,0.7621018525,2005,1933,1037,984,0,Clutter
2007-09-20 01:50:00,310,extracted/clutter_files/clutter_BREF_070920_0150_003.png,20.5528052805,0.4769775679,5.6350003812,0,0,4848,32,40,91.1031560514,0,0.494172715,10164,0,104.7929088102,4,0.8693637488,2161,2099,746,694,0,Clutter
2006-08-17 03:25:00,145,extracted/clutter_files/clutter_BREF_060817_0325_002.png,20.739379085,0.0983488008,3.4974362158,0,0,9792,0,35,134.9038735497,0,0.971089154,99564,0,565.1202705613,4,0.2387171025,2246,2018,1219,1038,0,Clutter
2011-09-21 03:35:00,373,extracted/clutter_files/clutter_BREF_110921_0335_000.png,23.0933333333,0.5710659898,8.5201777778,0,0,4500,0,30,60.2169570432,0,0.8334715073,7880,0,108.9776521864,4,0.5525624367,1552,1490,280,236,0,Clutter
2007-08-29 08:25:00,277,extracted/clutter_files/clutter_BREF_070829_0825_000.png,23.7299630086,0.7742243437,4.7371909974,0,0,6488,0,25,80.1496312199,0,0.6832756881,8380,0,109.7698832642,4,0.7301604852,1932,1873,475,433,0,Clutter
2007-09-28 01:10:00,318,extracted/clutter_files/clutter_BREF_070928_0110_000.png,21.7931034483,0.6651376147,12.9485731272,0,0,4640,24,45,73.2872426025,0,0.7454910069,6976,0,109.9557658349,4,0.6665156852,2216,2159,493,454,0,Clutter
2007-08-25 08:15:00,264,extracted/clutter_files/clutter_BREF_070825_0815_005.png,20.332278481,0.234769688,2.4212365807,0,0,2528,0,35,100.0231928924,0,0.5726386877,10768,0,122.008091564,4,0.8198078636,2083,2016,824,772,0,Clutter
2007-08-30 03:15:00,296,extracted/clutter_files/clutter_BREF_070830_0315_013.png,21.3063909774,0.2690945878,14.6937185539,0,0,2128,32,45,90.165761813,0,0.4960062041,7908,0,103.8394463568,4,0.8683189768,2420,2369,1286,1228,0,Clutter
2007-08-26 02:45:00,268,extracted/clutter_files/clutter_BREF_070826_0245_002.png,20.096,0.4454739843,0.470784,0,0,2500,0,25,76.687999737,0,0.6422186657,5612,0,100.0467714718,4,0.766521484,2234,2190,840,802,0,Clutter
2007-08-17 06:10:00,251,extracted/clutter_files/clutter_BREF_070817_0610_003.png,22.9154849688,0.6403922993,9.9344340671,0,0,7052,0,35,101.6572805636,0,0.3904408422,11012,0,110.4216670624,4,0.9206280186,1651,1589,1062,1002,0,Clutter
2007-08-25 08:15:00,259,extracted/clutter_files/clutter_BREF_070825_0815_000.png,20.7026627219,0.6184812443,3.1675077028,0,0,2704,0,30,57.3044127645,0,0.6377986329,4372,0,74.4016850688,4,0.7702031575,2047,2007,530,494,0,Clutter
2007-08-26 02:45:00,266,extracted/clutter_files/clutter_BREF_070826_0245_000.png,21.3043478261,0.6408668731,4.820415879,0,0,4140,0,25,76.7569886251,0,0.6174621625,6460,0,97.5806403428,4,0.7866005834,2340,2287,668,632,0,Clutter
2006-08-29 06:20:00,211,extracted/clutter_files/clutter_BREF_060829_0620_016.png,22.1333333333,0.5597014925,25.4488888889,0.0476190476,0.035,2400,84,50,57.4108632263,4,0.7056087914,4288,0.0016666667,81.019945317,4,0.7086016042,2284,2242,1121,1091,0,Clutter
2007-08-22 03:15:00,256,extracted/clutter_files/clutter_BREF_070822_0315_001.png,20.4114906832,0.3292433538,2.3151474673,0,0,5152,0,30,91.4684787563,0,0.6447241756,15648,0,119.6580965978,4,0.7644152912,1931,1856,652,590,0,Clutter
2006-08-27 02:25:00,176,extracted/clutter_files/clutter_BREF_060827_0225_001.png,22.4460369539,0.7826733342,6.2470879897,0,0,23164,0,25,146.8362787238,0,0.7027439308,29596,0,206.3922254384,4,0.7114428773,2088,1972,553,469,0,Clutter
2007-09-16 05:45:00,299,extracted/clutter_files/clutter_BREF_070916_0545_001.png,23.6974789916,0.5512449334,15.530329779,0.2222222222,0.0094537815,3808,36,50,61.2811550415,8,0.8526653102,6908,0.0021008403,117.2940415908,4,0.5224575282,2729,2665,1085,1044,0,Clutter
2007-08-13 02:35:00,230,extracted/clutter_files/clutter_BREF_070813_0235_000.png,21.9055464031,0.1631939777,14.0652136086,0,0,14568,152,45,190.3675190462,0,0.8579365686,89268,0,370.5409908376,4,0.5137556269,1857,1663,692,528,0,Clutter
